job_id,score,heuristic_score,final_score,explanation_summary,base_score,profile_delta,role_band,title,department,team,location,enrich_status,enrich_reason,jd_text_chars,fit_signals,risk_signals,apply_url,why_top3
823fe212-7774-4387-a24b-b52f54c25fa3,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,Forward Deployed Engineer - Singapore,,,,,,0,,,https://jobs.ashbyhq.com/openai/823fe212-7774-4387-a24b-b52f54c25fa3/application,"deployment_implementation(5), forward_deployed(5)"
961f6c58-1572-48a8-bb8b-2bffdf82a5cc,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,Forward Deployed Software Engineer - Paris,,,,,,0,,,https://jobs.ashbyhq.com/openai/961f6c58-1572-48a8-bb8b-2bffdf82a5cc/application,"deployment_implementation(5), forward_deployed(5)"
9ddb1bd1-3ee0-4350-88f7-3710057b8c93,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,Forward Deployed Engineer - Paris,,,,,,0,,,https://jobs.ashbyhq.com/openai/9ddb1bd1-3ee0-4350-88f7-3710057b8c93/application,"deployment_implementation(5), forward_deployed(5)"
a9a02cb4-a26e-4a09-94dd-90044c45b0b6,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,"Manager, Forward Deployed Engineering",,,,,,0,,,https://jobs.ashbyhq.com/openai/a9a02cb4-a26e-4a09-94dd-90044c45b0b6/application,"deployment_implementation(5), forward_deployed(5)"
b40efa93-da3c-4593-bc98-03d203cd0488,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,Forward Deployed Engineer - Dublin,,,,,,0,,,https://jobs.ashbyhq.com/openai/b40efa93-da3c-4593-bc98-03d203cd0488/application,"deployment_implementation(5), forward_deployed(5)"
cf31f5f6-4e67-4695-808c-9cdd2e1fa3b1,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,Forward Deployed Engineer - NYC,,,,,,0,,,https://jobs.ashbyhq.com/openai/cf31f5f6-4e67-4695-808c-9cdd2e1fa3b1/application,"deployment_implementation(5), forward_deployed(5)"
cf83e70e-6949-480f-ad97-df0f22cd0283,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,Forward Deployed Engineer - London,,,,,,0,,,https://jobs.ashbyhq.com/openai/cf83e70e-6949-480f-ad97-df0f22cd0283/application,"deployment_implementation(5), forward_deployed(5)"
d952e0d3-44e1-464c-a8c8-4b812023cca6,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,Forward Deployed Software Engineer - Singapore,,,,,,0,,,https://jobs.ashbyhq.com/openai/d952e0d3-44e1-464c-a8c8-4b812023cca6/application,"deployment_implementation(5), forward_deployed(5)"
db5a708d-1d7a-4aa3-8dd3-0d0423b6b69f,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,"Forward Deployed Engineer, Gov",,,,,,0,,,https://jobs.ashbyhq.com/openai/db5a708d-1d7a-4aa3-8dd3-0d0423b6b69f/application,"deployment_implementation(5), forward_deployed(5)"
e98851f0-08d7-42ef-a499-dc96d8f96dab,13,13,13,"Final score 13 (Heuristic score 13; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), forward_deployed(5); Missing required skills: —",10,2,SOLUTIONS,Forward Deployed Software Engineer - Tokyo,,,,,,0,,,https://jobs.ashbyhq.com/openai/e98851f0-08d7-42ef-a499-dc96d8f96dab/application,"deployment_implementation(5), forward_deployed(5)"
0a1d9e45-0548-4fda-b72b-0125be76a371,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,Solutions Architect - Tokyo,,,,,,0,,,https://jobs.ashbyhq.com/openai/0a1d9e45-0548-4fda-b72b-0125be76a371/application,solutions_architect(6)
26fa0f98-b834-4c1a-9a53-8a6e6bba6934,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_engineer(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Engineer, Startups",,,,,,0,,,https://jobs.ashbyhq.com/openai/26fa0f98-b834-4c1a-9a53-8a6e6bba6934/application,solutions_engineer(6)
28cd6fe2-4096-426b-8b08-52a66458e2c6,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_engineer(6); Missing required skills: —,6,2,SOLUTIONS,Solutions Engineer,,,,,,0,,,https://jobs.ashbyhq.com/openai/28cd6fe2-4096-426b-8b08-52a66458e2c6/application,solutions_engineer(6)
2ce31dca-6a6b-4bc3-abab-9b7ed5ba92d5,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: program_manager(2); Missing required skills: —,2,5,CS_ADJACENT,"Technical Program Manager, Trustworthy AI",,,,,,0,,,https://jobs.ashbyhq.com/openai/2ce31dca-6a6b-4bc3-abab-9b7ed5ba92d5/application,program_manager(2)
2d8d9b1d-8135-4166-8bff-3cb9258c636c,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: program_manager(2); Missing required skills: —,2,5,CS_ADJACENT,"Program Manager, Human Data COS",,,,,,0,,,https://jobs.ashbyhq.com/openai/2d8d9b1d-8135-4166-8bff-3cb9258c636c/application,program_manager(2)
550022bd-5401-4468-be52-000761af2a45,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: program_manager(2); Missing required skills: —,2,5,CS_ADJACENT,"Technical Program Manager, GPU Fleet Management",,,,,,0,,,https://jobs.ashbyhq.com/openai/550022bd-5401-4468-be52-000761af2a45/application,program_manager(2)
57cfe1d3-27b6-4761-909c-fec7829e9227,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_engineer(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Engineer, Pre-Sales - Tokyo",,,,,,0,,,https://jobs.ashbyhq.com/openai/57cfe1d3-27b6-4761-909c-fec7829e9227/application,solutions_engineer(6)
6158a9bc-0bae-4627-896a-06e7ca779c14,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Architect, Startups",,,,,,0,,,https://jobs.ashbyhq.com/openai/6158a9bc-0bae-4627-896a-06e7ca779c14/application,solutions_architect(6)
6c6c1ace-12d6-48f0-88f0-488ff8521571,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_engineer(6); Missing required skills: —,6,2,SOLUTIONS,IT Solutions Engineer,,,,,,0,,,https://jobs.ashbyhq.com/openai/6c6c1ace-12d6-48f0-88f0-488ff8521571/application,solutions_engineer(6)
71004494-9a55-4ed5-b458-2ff475f0d881,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: program_manager(2); Missing required skills: —,2,5,CS_ADJACENT,"Technical Program Manager, Human Data",,,,,,0,,,https://jobs.ashbyhq.com/openai/71004494-9a55-4ed5-b458-2ff475f0d881/application,program_manager(2)
716a7537-fe77-4c8a-b137-877db50027e2,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Architect, ChatGPT Ecosystem",,,,,,0,,,https://jobs.ashbyhq.com/openai/716a7537-fe77-4c8a-b137-877db50027e2/application,solutions_architect(6)
71e7252f-abb1-4b74-8e69-318413042357,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Architect, Startups",,,,,,0,,,https://jobs.ashbyhq.com/openai/71e7252f-abb1-4b74-8e69-318413042357/application,solutions_architect(6)
8264f8ee-6cdd-4db4-b9fb-0dd5eb9aee6b,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_engineer(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Engineer, Public Sector",,,,,,0,,,https://jobs.ashbyhq.com/openai/8264f8ee-6cdd-4db4-b9fb-0dd5eb9aee6b/application,solutions_engineer(6)
83730f3e-3a96-476e-afb0-15f1f045ab03,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,Solutions Architect,,,,,,0,,,https://jobs.ashbyhq.com/openai/83730f3e-3a96-476e-afb0-15f1f045ab03/application,solutions_architect(6)
8f8e3b0d-7f16-4ace-91e7-c89319f17fc8,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: program_manager(2); Missing required skills: —,2,5,CS_ADJACENT,"Security Technical Program Manager, Lead",,,,,,0,,,https://jobs.ashbyhq.com/openai/8f8e3b0d-7f16-4ace-91e7-c89319f17fc8/application,program_manager(2)
932c9cc1-c542-4f67-8d0d-443de87b8213,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: program_manager(2); Missing required skills: —,2,5,CS_ADJACENT,"Program Manager, Human Data",,,,,,0,,,https://jobs.ashbyhq.com/openai/932c9cc1-c542-4f67-8d0d-443de87b8213/application,program_manager(2)
98a36c10-3497-4955-9cc0-a6f211e4dc1b,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_engineer(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Engineer, Pre-Sales",,,,,,0,,,https://jobs.ashbyhq.com/openai/98a36c10-3497-4955-9cc0-a6f211e4dc1b/application,solutions_engineer(6)
ac1de598-3891-4d1b-bbb6-4c3997a8bef8,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Architect, Startups",,,,,,0,,,https://jobs.ashbyhq.com/openai/ac1de598-3891-4d1b-bbb6-4c3997a8bef8/application,solutions_architect(6)
be7b1bf5-37ab-40f7-9ec1-e9732244f12a,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Architect, Gov",,,,,,0,,,https://jobs.ashbyhq.com/openai/be7b1bf5-37ab-40f7-9ec1-e9732244f12a/application,solutions_architect(6)
bf036b23-cd23-46d0-a02f-4b1483f4698a,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,Solutions Architect,,,,,,0,,,https://jobs.ashbyhq.com/openai/bf036b23-cd23-46d0-a02f-4b1483f4698a/application,solutions_architect(6)
c414f15f-60c4-40b5-a896-d2ad6c7f4415,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: program_manager(2); Missing required skills: —,2,5,CS_ADJACENT,Senior Technical Program Manager - Security,,,,,,0,,,https://jobs.ashbyhq.com/openai/c414f15f-60c4-40b5-a896-d2ad6c7f4415/application,program_manager(2)
c8e10dd0-b5b0-47a0-83b2-8b77241dd233,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: program_manager(2); Missing required skills: —,2,5,CS_ADJACENT,"Program Manager, Creators",,,,,,0,,,https://jobs.ashbyhq.com/openai/c8e10dd0-b5b0-47a0-83b2-8b77241dd233/application,program_manager(2)
c9acc73a-b118-4802-bb51-87f3d57df883,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Architect, ChatGPT Ecosystem",,,,,,0,,,https://jobs.ashbyhq.com/openai/c9acc73a-b118-4802-bb51-87f3d57df883/application,solutions_architect(6)
ca7e4019-bf93-42fd-8f15-fac59c6e237c,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Architect, Codex Specialist",,,,,,0,,,https://jobs.ashbyhq.com/openai/ca7e4019-bf93-42fd-8f15-fac59c6e237c/application,solutions_architect(6)
ec80f21c-f83c-48eb-ac7f-0c4b3fc77c03,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: program_manager(2); Missing required skills: —,2,5,CS_ADJACENT,Legal Program Manager,,,,,,0,,,https://jobs.ashbyhq.com/openai/ec80f21c-f83c-48eb-ac7f-0c4b3fc77c03/application,program_manager(2)
f92d5695-306d-4af2-8d8b-a09259dd626a,8,8,8,Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_architect(6); Missing required skills: —,6,2,SOLUTIONS,"Solutions Architect, Startups",,,,,,0,,,https://jobs.ashbyhq.com/openai/f92d5695-306d-4af2-8d8b-a09259dd626a/application,solutions_architect(6)
