job_id,score,heuristic_score,final_score,explanation_summary,base_score,profile_delta,role_band,title,department,team,location,enrich_status,enrich_reason,jd_text_chars,fit_signals,risk_signals,apply_url,why_top3
a8332fc1-9215-43c8-93bb-09a2f5a24136,24,24,24,"Final score 24 (Heuristic score 24; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), deployment_implementation(5), forward_deployed(3); Missing required skills: —",18,5,SOLUTIONS,"Forward Deployed Engineer (FDE),  Financial Services - NYC",,,New York City,,,0,,,https://jobs.ashbyhq.com/openai/a8332fc1-9215-43c8-93bb-09a2f5a24136/application,"boost_relevant(10), deployment_implementation(5), forward_deployed(3)"
c0a24599-a01b-4d72-9099-5258ac342236,24,24,24,"Final score 24 (Heuristic score 24; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), deployment_implementation(5), forward_deployed(3); Missing required skills: —",18,5,SOLUTIONS,"Platform Engineering Manager, Forward Deployed Engineering (FDE)",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/c0a24599-a01b-4d72-9099-5258ac342236/application,"boost_relevant(10), deployment_implementation(5), forward_deployed(3)"
f613f136-a819-46d0-92ec-5aa693f19032,24,24,24,"Final score 24 (Heuristic score 24; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), deployment_implementation(5), forward_deployed(3); Missing required skills: —",18,5,SOLUTIONS,"Forward Deployed Engineer (FDE), Life Sciences - NYC",,,New York City,,,0,,,https://jobs.ashbyhq.com/openai/f613f136-a819-46d0-92ec-5aa693f19032/application,"boost_relevant(10), deployment_implementation(5), forward_deployed(3)"
1dcaf6f4-db4d-4e63-afd6-f1004a14513e,21,21,21,"Final score 21 (Heuristic score 21; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), solutions_engineer(5); Missing required skills: —",15,5,SOLUTIONS,"Solutions Engineer, Private Equity",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/1dcaf6f4-db4d-4e63-afd6-f1004a14513e/application,"boost_relevant(10), solutions_engineer(5)"
1fc3d7c9-efe3-4c2b-b67e-708f788478e3,21,21,21,"Final score 21 (Heuristic score 21; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), solutions_engineer(5); Missing required skills: —",15,5,SOLUTIONS,"Solutions Engineer, Retail",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/1fc3d7c9-efe3-4c2b-b67e-708f788478e3/application,"boost_relevant(10), solutions_engineer(5)"
44261266-1aed-4bf3-90e3-c780f0a1b80e,21,21,21,"Final score 21 (Heuristic score 21; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), solutions_engineer(5); Missing required skills: —",15,5,SOLUTIONS,"Solutions Engineer, Core Enterprise",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/44261266-1aed-4bf3-90e3-c780f0a1b80e/application,"boost_relevant(10), solutions_engineer(5)"
5f0787fc-3b1e-402b-8298-acc66eddb0e0,21,21,21,"Final score 21 (Heuristic score 21; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), solutions_engineer(5); Missing required skills: —",15,5,SOLUTIONS,"Solutions Engineer, Core Digital Natives",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/5f0787fc-3b1e-402b-8298-acc66eddb0e0/application,"boost_relevant(10), solutions_engineer(5)"
7e790d3b-5b61-458b-accf-3c8af3ab0476,21,21,21,"Final score 21 (Heuristic score 21; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), solutions_engineer(5); Missing required skills: —",15,5,SOLUTIONS,"Solutions Engineer, Healthcare & Life Sciences",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/7e790d3b-5b61-458b-accf-3c8af3ab0476/application,"boost_relevant(10), solutions_engineer(5)"
bb93df4d-f529-470a-b978-b37995030833,21,21,21,"Final score 21 (Heuristic score 21; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), solutions_engineer(5); Missing required skills: —",15,5,SOLUTIONS,"Solutions Engineer, Education",,,New York City,,,0,,,https://jobs.ashbyhq.com/openai/bb93df4d-f529-470a-b978-b37995030833/application,"boost_relevant(10), solutions_engineer(5)"
bbb2c00b-ea77-4972-a13f-0a8509556e21,21,21,21,"Final score 21 (Heuristic score 21; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), solutions_engineer(5); Missing required skills: —",15,5,SOLUTIONS,"Solutions Engineer, Financial Services",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/bbb2c00b-ea77-4972-a13f-0a8509556e21/application,"boost_relevant(10), solutions_engineer(5)"
fde7cd02-1922-4291-9c1d-eef6d7129f8a,21,21,21,"Final score 21 (Heuristic score 21; AI match score 0 not applied (weight 0.0)); Top reasons: boost_relevant(10), solutions_engineer(5); Missing required skills: —",15,5,SOLUTIONS,"Solutions Engineer, Core Digital Native",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/fde7cd02-1922-4291-9c1d-eef6d7129f8a/application,"boost_relevant(10), solutions_engineer(5)"
aff90ce9-91d4-4a0d-ab2c-fd9899621f35,19,19,19,"Final score 19 (Heuristic score 19; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), boost_maybe(5), forward_deployed(3); Missing required skills: —",13,5,SOLUTIONS,"Forward Deployed Engineer, Gov",,,"Washington, DC",,,0,,,https://jobs.ashbyhq.com/openai/aff90ce9-91d4-4a0d-ab2c-fd9899621f35/application,"deployment_implementation(5), boost_maybe(5), forward_deployed(3)"
15ea966c-d325-4659-91d7-65e897692cbd,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,"Program Manager, Product Policy",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/15ea966c-d325-4659-91d7-65e897692cbd/application,"boost_maybe(5), program_manager(2)"
1b504988-a930-4ea9-9dda-47cb689d82c7,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,"Program Manager, Human Data",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/1b504988-a930-4ea9-9dda-47cb689d82c7/application,"boost_maybe(5), program_manager(2)"
4823697a-1224-4e81-96d4-19a9991d78db,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,"Facilities Standards & Strategy, Program Manager",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/4823697a-1224-4e81-96d4-19a9991d78db/application,"boost_maybe(5), program_manager(2)"
58043f9b-f50b-4a14-bbe0-426c0a62bc5e,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,Compliance Program Manager,,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/58043f9b-f50b-4a14-bbe0-426c0a62bc5e/application,"boost_maybe(5), program_manager(2)"
838bd069-5840-4540-a143-bc2072ca66f6,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,Vendor Security Program Manager,,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/838bd069-5840-4540-a143-bc2072ca66f6/application,"boost_maybe(5), program_manager(2)"
8e1f7fdd-0dab-4e47-a0d4-0850f085cbfe,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,"Program Manager, US & Canada Policy and Partnerships",,,"Washington, DC",,,0,,,https://jobs.ashbyhq.com/openai/8e1f7fdd-0dab-4e47-a0d4-0850f085cbfe/application,"boost_maybe(5), program_manager(2)"
8f87ddd8-d509-4d16-8892-593c9eec624b,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,"Operations Program Manager, AI Infrastructure",,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/8f87ddd8-d509-4d16-8892-593c9eec624b/application,"boost_maybe(5), program_manager(2)"
a2dffffd-60db-4ee4-865f-f204b4f449fa,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,Data Center Incident Program Manager,,,Remote - US,,,0,,,https://jobs.ashbyhq.com/openai/a2dffffd-60db-4ee4-865f-f204b4f449fa/application,"boost_maybe(5), program_manager(2)"
e02fe4ae-46a0-439b-b95a-00a59c95aba3,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,Program Manager,,,San Francisco,,,0,,,https://jobs.ashbyhq.com/openai/e02fe4ae-46a0-439b-b95a-00a59c95aba3/application,"boost_maybe(5), program_manager(2)"
f78a7a77-2efe-44e8-bf84-378ed347dd4c,18,18,18,"Final score 18 (Heuristic score 18; AI match score 0 not applied (weight 0.0)); Top reasons: boost_maybe(5), program_manager(2); Missing required skills: —",7,9,CS_ADJACENT,Executive Business Operations Program Manager,,,San Francisco,,,0,fit:stakeholders,,https://jobs.ashbyhq.com/openai/f78a7a77-2efe-44e8-bf84-378ed347dd4c/application,"boost_maybe(5), program_manager(2)"
10f5aa97-561f-4603-9076-809f89398451,17,17,17,"Final score 17 (Heuristic score 17; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5); Missing required skills: —",0,14,CS_CORE,AI Deployment Engineer,,,"Paris, France",,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/10f5aa97-561f-4603-9076-809f89398451/application,"deployment_implementation(5), penalty_irrelevant(-5)"
2203cbce-f638-4d77-b478-47b1b3a161e2,17,17,17,"Final score 17 (Heuristic score 17; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5); Missing required skills: —",0,14,CS_CORE,AI Deployment Engineer,,,Singapore,,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/2203cbce-f638-4d77-b478-47b1b3a161e2/application,"deployment_implementation(5), penalty_irrelevant(-5)"
3bd5e542-e5cb-4d0b-85ef-1a48276579e6,17,17,17,"Final score 17 (Heuristic score 17; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5); Missing required skills: —",0,14,CS_CORE,AI Deployment Manager - Singapore,,,Singapore,,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/3bd5e542-e5cb-4d0b-85ef-1a48276579e6/application,"deployment_implementation(5), penalty_irrelevant(-5)"
a3c092ad-6f92-4e64-a41d-2ae01e189f98,17,17,17,"Final score 17 (Heuristic score 17; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5); Missing required skills: —",0,14,CS_CORE,AI Deployment Engineer,,,"Sydney, Australia",,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/a3c092ad-6f92-4e64-a41d-2ae01e189f98/application,"deployment_implementation(5), penalty_irrelevant(-5)"
a7fd6df8-cd91-4e33-9421-6860be1fcf35,17,17,17,"Final score 17 (Heuristic score 17; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5); Missing required skills: —",0,14,CS_CORE,"Lead, Technical AI Deployment Manager",,,"London, UK",,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/a7fd6df8-cd91-4e33-9421-6860be1fcf35/application,"deployment_implementation(5), penalty_irrelevant(-5)"
c7f04156-d7a5-440d-b0b7-34f651d1e51c,17,17,17,"Final score 17 (Heuristic score 17; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5); Missing required skills: —",0,14,CS_CORE,"AI Deployment Engineer, Startups",,,India - Remote,,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/c7f04156-d7a5-440d-b0b7-34f651d1e51c/application,"deployment_implementation(5), penalty_irrelevant(-5)"
ef3155ed-5ed5-4d4f-8ffa-7960cda156d4,17,17,17,"Final score 17 (Heuristic score 17; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5); Missing required skills: —",0,14,CS_CORE,AI Deployment Engineer,,,"Paris, France",,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/ef3155ed-5ed5-4d4f-8ffa-7960cda156d4/application,"deployment_implementation(5), penalty_irrelevant(-5)"
f4d270a7-b5f6-48a6-a90d-c872feda77ed,17,17,17,"Final score 17 (Heuristic score 17; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5); Missing required skills: —",0,14,CS_CORE,AI Deployment Engineer,,,"Delhi, India",,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/f4d270a7-b5f6-48a6-a90d-c872feda77ed/application,"deployment_implementation(5), penalty_irrelevant(-5)"
03a74205-3e13-48dd-ae9a-6bc188823a17,16,16,16,"Final score 16 (Heuristic score 16; AI match score 0 not applied (weight 0.0)); Top reasons: penalty_irrelevant(-5), support_delivery(4); Missing required skills: —",-1,14,CS_CORE,"Support Delivery Lead, EMEA - Dublin",,,"Dublin, Ireland",,,0,,,https://jobs.ashbyhq.com/openai/03a74205-3e13-48dd-ae9a-6bc188823a17/application,"penalty_irrelevant(-5), support_delivery(4)"
542844dd-d9be-4f3b-9578-d7565dd9df72,16,16,16,"Final score 16 (Heuristic score 16; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_engineer(5), boost_maybe(5); Missing required skills: —",10,5,SOLUTIONS,Solutions Engineer,,,"Seoul, South Korea",,,0,,,https://jobs.ashbyhq.com/openai/542844dd-d9be-4f3b-9578-d7565dd9df72/application,"solutions_engineer(5), boost_maybe(5)"
e1b8ce8b-1a30-4b24-9e67-de3f2a406876,16,16,16,"Final score 16 (Heuristic score 16; AI match score 0 not applied (weight 0.0)); Top reasons: solutions_engineer(5), boost_maybe(5); Missing required skills: —",10,5,SOLUTIONS,"Solutions Engineer, Public Sector",,,"Washington, DC",,,0,,,https://jobs.ashbyhq.com/openai/e1b8ce8b-1a30-4b24-9e67-de3f2a406876/application,"solutions_engineer(5), boost_maybe(5)"
31ef2c1c-e611-4d55-b509-e2f1919d772c,14,14,14,"Final score 14 (Heuristic score 14; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(10), penalty_irrelevant(-5), forward_deployed(3); Missing required skills: —",8,5,SOLUTIONS,"Technical Deployment Lead, Forward Deployed Engineering - Tokyo",,,"Tokyo, Japan",,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/31ef2c1c-e611-4d55-b509-e2f1919d772c/application,"deployment_implementation(10), penalty_irrelevant(-5), forward_deployed(3)"
5e66846e-fca0-4ef9-9755-5482012c410e,14,14,14,"Final score 14 (Heuristic score 14; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(10), penalty_irrelevant(-5), forward_deployed(3); Missing required skills: —",8,5,SOLUTIONS,"Technical Deployment Lead, Forward Deployed Engineering (FDE)- Platform",,,San Francisco,,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/5e66846e-fca0-4ef9-9755-5482012c410e/application,"deployment_implementation(10), penalty_irrelevant(-5), forward_deployed(3)"
ae051fdb-2caa-4c88-8efc-7503de19467e,12,12,12,"Final score 12 (Heuristic score 12; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5), program_manager(2); Missing required skills: —",2,9,CS_ADJACENT,"Technical Program Manager, Partnership Site Deployment - Stargate",,,San Francisco,,,0,fit:deployment,,https://jobs.ashbyhq.com/openai/ae051fdb-2caa-4c88-8efc-7503de19467e/application,"deployment_implementation(5), penalty_irrelevant(-5), program_manager(2)"
3208075f-f4a4-4ed2-a9d5-7d2d48a10d2f,11,11,11,Final score 11 (Heuristic score 11; AI match score 0 not applied (weight 0.0)); Top reasons: penalty_irrelevant(-5); Missing required skills: —,-5,14,CS_CORE,GTM Enablement Manager - Onboarding,,,San Francisco,,,0,fit:adoption,,https://jobs.ashbyhq.com/openai/3208075f-f4a4-4ed2-a9d5-7d2d48a10d2f/application,penalty_irrelevant(-5)
39e43e05-95e3-479f-a892-58a459609241,8,8,8,"Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5), forward_deployed(3); Missing required skills: —",3,5,SOLUTIONS,Forward Deployed Engineer - Dublin,,,"Dublin, Ireland",,,0,,,https://jobs.ashbyhq.com/openai/39e43e05-95e3-479f-a892-58a459609241/application,"deployment_implementation(5), penalty_irrelevant(-5), forward_deployed(3)"
4d05db1b-f436-4dd4-9fc0-82c8b6ddea13,8,8,8,"Final score 8 (Heuristic score 8; AI match score 0 not applied (weight 0.0)); Top reasons: deployment_implementation(5), penalty_irrelevant(-5), forward_deployed(3); Missing required skills: —",3,5,SOLUTIONS,Forward Deployed Software Engineer - Singapore,,,Singapore,,,0,,,https://jobs.ashbyhq.com/openai/4d05db1b-f436-4dd4-9fc0-82c8b6ddea13/application,"deployment_implementation(5), penalty_irrelevant(-5), forward_deployed(3)"
